event_id,event_status,source_yaml,coverage_index,layer,screen_rules,legacy_note,trigger_sources,verdict
opensea-iran-cuba-sanctions-block-2022,admitted,events/opensea-iran-cuba-sanctions-block-2022.yaml,4,asset_onchain,"[""absence_of_observed_action""]",No on-chain freeze of underlying ERC-721 / ERC-1155 NFT contracts; frontend-only.,"[{""body_hash"": ""sha256:aeea5280e258d0b40e119f22cd3e8d1ca096dc1b1364e9809bd11c2321833966"", ""body_path"": ""sources/http_captures/opensea-iran-cuba-sanctions-block-2022/primary_tos_wayback/web.archive.org__web-20220304231810-https-opensea.io-tos__cdb212d483.html"", ""url"": ""https://opensea.io/tos"", ""wayback"": ""https://web.archive.org/web/20220304231810/https://opensea.io/tos""}, {""body_hash"": ""sha256:4fd60363b72a08c3e44a6fe3cdeed48fbe8916bf8a18d4a46c2f4f2e574b9cd4"", ""body_path"": ""sources/http_captures/opensea-iran-cuba-sanctions-block-2022/primary_tos_wayback/web.archive.org__web-20221218055647-https-opensea.io-tos__0b3fdaefb8.html"", ""url"": ""https://opensea.io/tos"", ""wayback"": ""https://web.archive.org/web/20221218055647/https://opensea.io/tos""}]",unadjudicated_risk_flag
pakistan-sbp-crypto-prohibition-2018-04,admitted,events/pakistan-sbp-crypto-prohibition-2018-04.yaml,4,asset_onchain,"[""absence_of_observed_action""]",The circular engages no issuer-side blacklist or on-chain freeze method. not_applicable on construct-did-not-exist grounds.,"[{""body_hash"": ""sha256:7f326e4384a9c3a6f060a2d72326cd09795d56a40ab5a2ae39cce7c1ba81a876"", ""body_path"": ""sources/http_captures/pakistan-sbp-crypto-prohibition-2018-04/primary/web.archive.org__web-20180409033815-http-www.sbp.org.pk-bprd-2018-C3.htm__5d4efb5b12.html"", ""url"": ""https://web.archive.org/web/20180409033815/http://www.sbp.org.pk/bprd/2018/C3.htm"", ""wayback"": ""https://web.archive.org/web/20180409033815/http://www.sbp.org.pk/bprd/2018/C3.htm""}]",unadjudicated_risk_flag
paxos-busd-nydfs-minting-stop-2023,admitted,events/paxos-busd-nydfs-minting-stop-2023.yaml,0,l0_network,"[""absence_of_observed_action""]","No network-layer blocking observed; the cascade surface is issuer-level mint cessation on Ethereum mainnet, not ISP / DNS filtering of paxos.com or binance.com.","[{""url"": ""https://paxos.com/2023/02/13/paxos-will-halt-minting-new-busd-tokens/"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://paxos.com/2023/02/13/paxos-will-halt-minting-new-busd-tokens/""}, {""url"": ""https://www.dfs.ny.gov/consumers/alerts/Paxos_and_Binance"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://www.dfs.ny.gov/consumers/alerts/Paxos_and_Binance""}]",unadjudicated_risk_flag
paxos-busd-nydfs-minting-stop-2023,admitted,events/paxos-busd-nydfs-minting-stop-2023.yaml,2,l3_rpc,"[""missing_capture_or_anchor""]",Public RPC providers' filter lists are not implicated by an issuer mint cessation. No BUSD-specific RPC rejection or docs/status-page change is pinned.,"[{""url"": ""https://paxos.com/2023/02/13/paxos-will-halt-minting-new-busd-tokens/"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://paxos.com/2023/02/13/paxos-will-halt-minting-new-busd-tokens/""}, {""url"": ""https://www.dfs.ny.gov/consumers/alerts/Paxos_and_Binance"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://www.dfs.ny.gov/consumers/alerts/Paxos_and_Binance""}]",unadjudicated_risk_flag
paxos-busd-nydfs-minting-stop-2023,admitted,events/paxos-busd-nydfs-minting-stop-2023.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]",BUSD mint cessation (increaseSupply calls stop after 2023-02-21) is real on Etherscan but no pinnable primary_onchain tx_hash was anchored at audit time; per audit precedent the asset_onchain layer is set not_applicable and the censorship action (NYDFS order -> Paxos halts minting) is carried at l4_frontend. BUSD contract 0x4Fabb145... documented in notes.,"[{""url"": ""https://paxos.com/2023/02/13/paxos-will-halt-minting-new-busd-tokens/"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://paxos.com/2023/02/13/paxos-will-halt-minting-new-busd-tokens/""}, {""url"": ""https://www.dfs.ny.gov/consumers/alerts/Paxos_and_Binance"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://www.dfs.ny.gov/consumers/alerts/Paxos_and_Binance""}]",unadjudicated_risk_flag
paxos-canada-exit-2023-04,admitted,events/paxos-canada-exit-2023-04.yaml,4,asset_onchain,"[""missing_capture_or_anchor"", ""absence_of_observed_action""]","Although Paxos is a stablecoin issuer, this event is a Canadian market exit (platform-service withdrawal), not an issuer-admin on-chain freeze of any asset. No tx_hash freeze is asserted; the effect is carried at offramp_cex per codebook §1.6 routing.","[{""body_hash"": ""sha256:bffcd3c6765a875abff57a45dfdc3716d6217a3937298a0766c6325a1edc2196"", ""body_path"": ""sources/http_captures/paxos-canada-exit-2023-04/official-paxos-canada-support/support.paxos.com__hc-en-us-articles-14791919809812-Paxos-Withdrawal-from-Canada__59e2fa6332.html"", ""url"": ""https://support.paxos.com/articles/3570242566-paxos-withdrawal-from-canada""}, {""body_hash"": ""sha256:2847886e2e270edad0e32f6d9bbfe7ccd32af9a5aaeadadfceb3a0c9b5c946d3"", ""body_path"": ""sources/http_captures/paxos-canada-exit-2023-04/primary/web.archive.org__web-20240810111740-https-www.coindesk.com-business-2023-04-12-blockchain-financial-services-firm-paxos-is-withdrawing-from-canada__c7eb09cb13.html"", ""url"": ""https://www.coindesk.com/business/2023/04/12/blockchain-financial-services-firm-paxos-is-withdrawing-from-canada"", ""wayback"": ""https://web.archive.org/web/20240810111740/https://www.coindesk.com/business/2023/04/12/blockchain-financial-services-firm-paxos-is-withdrawing-from-canada/""}]",unadjudicated_risk_flag
polymarket-cftc-geofence-2022-01,admitted,events/polymarket-cftc-geofence-2022-01.yaml,0,l0_network,"[""absence_of_observed_action""]","No network-layer (DNS / ISP) blocking observed. The cascade surface is operator-side geofencing at the application layer, not substrate-level filtering of polymarket.com.","[{""body_hash"": ""sha256:ced129f8b43464ae9b2a24d4375187c2f7fa14a963347375c13394c5163f500f"", ""body_path"": ""sources/http_captures/polymarket-cftc-geofence-2022-01/primary/web.archive.org__web-20220103203805-https-www.cftc.gov-PressRoom-PressReleases-8478-22__afc6e83fb6.html"", ""url"": ""https://www.cftc.gov/PressRoom/PressReleases/8478-22"", ""wayback"": ""https://web.archive.org/web/20220103203805/https://www.cftc.gov/PressRoom/PressReleases/8478-22""}]",unadjudicated_risk_flag
powell-unlicensed-bitcoin-exchange-2014,admitted,events/powell-unlicensed-bitcoin-exchange-2014.yaml,3,l4_frontend,"[""absence_of_observed_action""]",No L4 frontend seizure or takedown banner is documented for Powell's operation. The DOJ press release names no website / domain / platform; Powell operated as an individual cash-for-bitcoin exchanger without a named clearnet surface. There is no L4 artifact to attach.,"[{""body_hash"": ""sha256:b78a3318ac70cd09fe1a0b1ba5458d7c2ba6ba8a10892b337724d1b3f2b7cef1"", ""body_path"": ""sources/http_captures/powell-unlicensed-bitcoin-exchange-2014/primary/www.justice.gov__usao-cdil-pr-mclean-county-man__wayback_20141210__primary.html"", ""url"": ""https://www.justice.gov/usao-cdil/pr/mclean-county-man-serve-four-years-prisonfor-operating-unlicensed-internet-bitcoin"", ""wayback"": ""https://web.archive.org/web/20141210000000/https://www.justice.gov/usao-cdil/pr/mclean-county-man-serve-four-years-prisonfor-operating-unlicensed-internet-bitcoin""}]",unadjudicated_risk_flag
sec-abra-plutus-earn-cease-2024-08,admitted,events/sec-abra-plutus-earn-cease-2024-08.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]","No on-chain token freeze; the action is a securities/investment-company cease against the operator, so no §1.6 asset_onchain tx_hash floor applies.","[{""body_hash"": ""sha256:f4ac516f0c286dd3536cdacc3c5c6229f409f57b7dd48063e15b871e8609f4c4"", ""body_path"": ""sources/http_captures/sec-abra-plutus-earn-cease-2024-08/primary/web.archive.org__web-20240826000000-https-www.sec.gov-newsroom-press-releases-2024-105__9f043af52e.html"", ""url"": ""https://www.sec.gov/newsroom/press-releases/2024-105"", ""wayback"": ""https://web.archive.org/web/20240826192230/https://www.sec.gov/newsroom/press-releases/2024-105""}]",unadjudicated_risk_flag
sec-consensys-metamask-staking-swaps-2024-06,admitted,events/sec-consensys-metamask-staking-swaps-2024-06.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]","No on-chain token freeze; the action is a securities suit against the software operator, so no §1.6 asset_onchain tx_hash floor applies.","[{""body_hash"": ""sha256:3e14ed53e6026439354070c4725a41112c0c360f09863e629f7045a6dfa24567"", ""body_path"": ""sources/http_captures/sec-consensys-metamask-staking-swaps-2024-06/primary/web.archive.org__web-20240628000000-https-www.sec.gov-newsroom-press-releases-2024-79__71103c869f.html"", ""url"": ""https://www.sec.gov/newsroom/press-releases/2024-79"", ""wayback"": ""https://web.archive.org/web/20240629094936/https://www.sec.gov/newsroom/press-releases/2024-79""}]",unadjudicated_risk_flag
sec-etoro-cease-crypto-trading-2024-09,admitted,events/sec-etoro-cease-crypto-trading-2024-09.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]","No on-chain token freeze; the action is a securities cease-and-desist against the operator, so no §1.6 asset_onchain tx_hash floor applies.","[{""body_hash"": ""sha256:e0308b141b3c67a33041186574d9450d15c89aa275729e4811eb19e4bdcdbdd5"", ""body_path"": ""sources/http_captures/sec-etoro-cease-crypto-trading-2024-09/primary/web.archive.org__web-20240912000000-https-www.sec.gov-newsroom-press-releases-2024-125__41be25e11d.html"", ""url"": ""https://www.sec.gov/newsroom/press-releases/2024-125"", ""wayback"": ""https://web.archive.org/web/20240912140445/https://www.sec.gov/newsroom/press-releases/2024-125""}]",unadjudicated_risk_flag
sec-kik-interactive-kin-unregistered-offering-2020-10,admitted,events/sec-kik-interactive-kin-unregistered-offering-2020-10.yaml,4,asset_onchain,"[""absence_of_observed_action""]","The §1.6 asset_onchain evidence floor requires a primary_onchain tx_hash; the SEC remedy is an issuer-level injunction and penalty, not an on-chain freeze/blacklist of any Kin contract address, so no on-chain receipt exists or can exist for this mechanism. Per §1.6 routing, the enforceable effect is carried at offramp_cex (the issuer-conduct restriction on future Kin offerings/transfers). not_applicable on the asset_onchain layer.","[{""body_hash"": ""sha256:6332c524c28b2de0cf159b37ee280a698c5cf22ffb6d12052c5775edad41b1b2"", ""body_path"": ""sources/http_captures/sec-kik-interactive-kin-unregistered-offering-2020-10/primary/web.archive.org__web-20201022000000-https-www.sec.gov-news-press-release-2020-262__bc9a3c2def.html"", ""url"": ""https://www.sec.gov/news/press-release/2020-262"", ""wayback"": ""https://web.archive.org/web/20201024175913/https://www.sec.gov/news/press-release/2020-262""}]",unadjudicated_risk_flag
sec-lbry-lbc-unregistered-securities-2021-03,admitted,events/sec-lbry-lbc-unregistered-securities-2021-03.yaml,4,asset_onchain,"[""absence_of_observed_action""]","The §1.6 asset_onchain evidence floor requires a primary_onchain tx_hash; the SEC remedy is an issuer-level charge/ruling, not an on-chain freeze/blacklist of any LBC address (LBC is a native proof-of-work coin with no issuer freeze primitive), so no on-chain receipt exists or can exist. Per §1.6 routing, the enforceable effect is carried at offramp_cex. not_applicable on asset_onchain.","[{""body_hash"": ""sha256:4b5f930697a111c534f596767de2147c9c3f2457277fba8bd3418c4789451c06"", ""body_path"": ""sources/http_captures/sec-lbry-lbc-unregistered-securities-2021-03/primary/web.archive.org__web-20241207235421-https-www.sec.gov-enforcement-litigation-litigation-releases-lr-25573__4db1f7573e.html"", ""url"": ""https://www.sec.gov/enforcement-litigation/litigation-releases/lr-25573"", ""wayback"": ""https://web.archive.org/web/20241207235421/https://www.sec.gov/enforcement-litigation/litigation-releases/lr-25573""}]",unadjudicated_risk_flag
sec-nexo-earn-lending-product-cease-2023-01,admitted,events/sec-nexo-earn-lending-product-cease-2023-01.yaml,3,l4_frontend,"[""missing_capture_or_anchor""]",No frontend DOM block captured; the order operates at the product-offering / securities-registration layer.,"[{""body_hash"": ""sha256:ef328758b02afdc231dc972516c5a3644eee0d63ad7b89c2127a125e9d851614"", ""body_path"": ""sources/http_captures/sec-nexo-earn-lending-product-cease-2023-01/primary/web.archive.org__web-20230120000000-https-www.sec.gov-newsroom-press-releases-2023-11__77d9b92c8e.html"", ""url"": ""https://www.sec.gov/newsroom/press-releases/2023-11"", ""wayback"": ""https://web.archive.org/web/20240704131027/https://www.sec.gov/newsroom/press-releases/2023-11""}]",unadjudicated_risk_flag
sec-poloniex-unregistered-exchange-2021-08,admitted,events/sec-poloniex-unregistered-exchange-2021-08.yaml,4,asset_onchain,"[""absence_of_observed_action""]","The §1.6 asset_onchain evidence floor requires a primary_onchain tx_hash; the SEC remedy is a settled monetary order and cease-and- desist against the exchange operator, not an on-chain freeze of any asset, so no on-chain receipt exists or can exist. The enforceable effect is carried at offramp_cex. not_applicable on asset_onchain.","[{""body_hash"": ""sha256:7a8609e539db3f398d98d4b8c592604766f8fcbb4902355928659020edc57cde"", ""body_path"": ""sources/http_captures/sec-poloniex-unregistered-exchange-2021-08/primary/web.archive.org__web-20210810000000-https-www.sec.gov-news-press-release-2021-147__07b5f92445.html"", ""url"": ""https://www.sec.gov/news/press-release/2021-147"", ""wayback"": ""https://web.archive.org/web/20210809221853/https://www.sec.gov/news/press-release/2021-147""}]",unadjudicated_risk_flag
sec-v-ripple-2020,admitted,events/sec-v-ripple-2020.yaml,4,asset_onchain,"[""missing_capture_or_anchor"", ""absence_of_observed_action""]",The SEC complaint did not engage an issuer-side address blacklist or stablecoin-freeze primitive on XRP. No on-chain freeze tx_hash is part of this enforcement action.,"[{""body_hash"": ""sha256:5bea8f0f40ef78c32abd795f49ac508529e2d0bc6dee88ff110596007f4b910e"", ""body_path"": ""sources/http_captures/sec-v-ripple-2020/primary/www.sec.gov__news-press-release-2020-338__1549f335ea.html"", ""url"": ""https://www.sec.gov/news/press-release/2020-338""}]",unadjudicated_risk_flag
shapeshift-mandatory-kyc-anonymity-end-2018-09,admitted,events/shapeshift-mandatory-kyc-anonymity-end-2018-09.yaml,4,asset_onchain,"[""absence_of_observed_action""]",No on-chain freeze; assets remain on-chain. The action is an access-gating KYC requirement on a centralized swap/off-ramp surface.,"[{""body_hash"": ""sha256:599a145f66ddf106c44cea38395682b666b687135d48212274c2f47f62774fb5"", ""body_path"": ""sources/http_captures/shapeshift-mandatory-kyc-anonymity-end-2018-09/official-shapeshift-medium/medium.com__ShapeShift.com-introducing-shapeshift-membership-43cce0d9415__dcca963f14.html"", ""url"": ""https://medium.com/@ShapeShift.com/introducing-shapeshift-membership-43cce0d9415""}, {""body_hash"": ""sha256:8ff6e8ad8917401286503df16e08cda75abcca2b55c81908969cfee155669b95"", ""body_path"": ""sources/http_captures/shapeshift-mandatory-kyc-anonymity-end-2018-09/primary/web.archive.org__web-20251017143246-https-bitcoinist.com-shapeshift-ends-anonymity-with-announcement-of-mandatory-kyc-data-collection__37ef4733b2.html"", ""url"": ""https://bitcoinist.com/shapeshift-ends-anonymity-with-announcement-of-mandatory-kyc-data-collection/"", ""wayback"": ""https://web.archive.org/web/20251017143246/https://bitcoinist.com/shapeshift-ends-anonymity-with-announcement-of-mandatory-kyc-data-collection/""}]",unadjudicated_risk_flag
shrem-faiella-bitcoin-exchange-2014,admitted,events/shrem-faiella-bitcoin-exchange-2014.yaml,3,l4_frontend,"[""absence_of_observed_action""]","No L4 frontend seizure or takedown banner is documented for bitinstant.com on 2014-01-27. The site continued to display a ""BitInstant is currently in the process of upgrading our service"" maintenance-style notice for some time after the 2013-07 service suspension (which preceded this enforcement event), and ultimately went dark without a DOJ-attributed L4 seizure. Recording the post- suspension frontend state as observed_change would conflate the pre-existing service pause with the 2014-01-27 enforcement action, so L4 is not coded here.","[{""url"": ""https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-announces-charges-against-bitcoin-exchangers-including-ceo"", ""wayback"": ""https://web.archive.org/web/20260516000000/https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-announces-charges-against-bitcoin-exchangers-including-ceo""}, {""body_hash"": ""sha256:6162ec33c0cb6d353bf07bd86d04df88ba627da987833f21a9dbc0f375c2856a"", ""body_path"": ""sources/http_captures/shrem-faiella-bitcoin-exchange-2014/v0_3_repair/www.justice.gov__usao-sdny-pr-bitcoin-exchangers-plead-guilty-manhattan-federal-court-connection-sale-approximately-1__5c540d1fd5.html"", ""url"": ""https://www.justice.gov/usao-sdny/pr/bitcoin-exchangers-plead-guilty-manhattan-federal-court-connection-sale-approximately-1""}]",unadjudicated_risk_flag
silk-road-doj-seizure-2013,admitted,events/silk-road-doj-seizure-2013.yaml,4,asset_onchain,"[""missing_capture_or_anchor""]","Bitcoin is unfreezable at the protocol layer (no issuer blacklist method); the seized ~26k+~144k BTC were captured by transferring funds from wallet keys recovered during the operation, which is a custody transfer rather than an asset-layer freeze in this dataset's sense. Tx-level seizure receipts are not retained at this event level.","[{""body_hash"": ""sha256:15991a51631d63b80e58e271b4ea3c0457d1f3fc073ef38344b7c5c154e5ea61"", ""body_path"": ""sources/http_captures/silk-road-doj-seizure-2013/wayback_doj_press_snapshot/web.archive.org__web-20131005034400-http-www.justice.gov-usao-nys-pressreleases-October13-SilkRoadSeizurePR.php__8bd95fcf2e.html"", ""url"": ""http://www.justice.gov/usao/nys/pressreleases/October13/SilkRoadSeizurePR.php"", ""wayback"": ""https://web.archive.org/web/20140123062431/http://www.justice.gov/usao/nys/pressreleases/October13/SilkRoadSeizurePR.php""}, {""body_hash"": ""sha256:dfb6515605619b7582aa3a4964ad88dc2c9eefc322224c73004e641e8e17c104"", ""body_path"": ""sources/http_captures/silk-road-doj-seizure-2013/primary/www.justice.gov__usao-sdny-pr-manhattan-us-attorney-announces-seizure-additional-28-million-worth-bitcoins-belonging__53580512e8.html"", ""url"": ""https://www.justice.gov/usao-sdny/pr/manhattan-us-attorney-announces-seizure-additional-28-million-worth-bitcoins-belonging""}]",unadjudicated_risk_flag
sinaloa-cartel-eth-addresses-fentanyl-2026,admitted,events/sinaloa-cartel-eth-addresses-fentanyl-2026.yaml,4,asset_onchain,"[""missing_capture_or_anchor"", ""absence_of_observed_action""]","Six ETH addresses were SDN-listed, but no captured primary_onchain freeze tx_hash is pinned; per codebook §1.6 no on-chain claim is made.","[{""url"": ""https://home.treasury.gov/news/press-releases/sb0503""}, {""body_hash"": ""sha256:8456cbe000486fc421a2d00f1c171224e70df3afa894159fc7285a8ec9caac68"", ""body_path"": ""sources/http_captures/sinaloa-cartel-eth-addresses-fentanyl-2026/secondary/www.trmlabs.com__resources-blog-ofac-sanctions-sinaloa-cartel-network-including-six-ethereum-addresses__0979a17909.html"", ""url"": ""https://www.trmlabs.com/resources/blog/ofac-sanctions-sinaloa-cartel-network-including-six-ethereum-addresses""}]",unadjudicated_risk_flag
tether-tron-philippines-pdea-freeze-2024,admitted,events/tether-tron-philippines-pdea-freeze-2024.yaml,4,asset_onchain,"[""absence_of_observed_action""]","No primary Tether blog post, PDEA press release, or on-chain blacklist tx anchor for a USDT-TRC20 freeze coordinated with PDEA has been located. No documented USDT-Tron freeze transaction exists to repair, so the asset-issuer admin path is not_applicable: there is no on-chain freeze artifact to measure. The off-ramp-layer record is carried on the offramp_cex row below.","[{""body_hash"": ""sha256:c4c66b42427128eb7827ea27b2e6ac6c024d29bfc8430ea7e35bbf729dbf76d9"", ""body_path"": ""sources/http_captures/tether-tron-philippines-pdea-freeze-2024/primary/web.archive.org__web-20250217174116-https-newsbytes.ph-2025-01-29-cicc-pdea-say-crypto-now-being-used-in-local-drug-trade__c952bb35a1.html"", ""url"": ""https://newsbytes.ph/2025/01/29/cicc-pdea-say-crypto-now-being-used-in-local-drug-trade/"", ""wayback"": ""https://web.archive.org/web/20250217174116/https://newsbytes.ph/2025/01/29/cicc-pdea-say-crypto-now-being-used-in-local-drug-trade/""}, {""url"": ""https://www.pna.gov.ph/articles/1242821""}]",unadjudicated_risk_flag
venezuela-sunacrip-mining-exchange-halt-2023-03,admitted,events/venezuela-sunacrip-mining-exchange-halt-2023-03.yaml,3,l4_frontend,"[""missing_capture_or_anchor""]",No named exchange-frontend block is captured.,"[{""body_hash"": ""sha256:6212c4c67fb167ce0222dd865cd2d37eb62d0cebcd575f5ca219186ff1de3c18"", ""body_path"": ""sources/http_captures/venezuela-sunacrip-mining-exchange-halt-2023-03/primary/web.archive.org__web-20230324212438-https-decrypt.co-124525-shut-down-mining-farms-exchanges-venezuela__ed95e252dd.html"", ""url"": ""https://decrypt.co/124525/shut-down-mining-farms-exchanges-venezuela"", ""wayback"": ""https://web.archive.org/web/20230324212438/https://decrypt.co/124525/shut-down-mining-farms-exchanges-venezuela""}]",unadjudicated_risk_flag
vietnam-sbv-payment-prohibition-2017-10,admitted,events/vietnam-sbv-payment-prohibition-2017-10.yaml,0,l0_network,"[""missing_capture_or_anchor""]","The SBV statement is a payment-law prohibition, not an ISP/DNS network block; no replayable L0 measurement is captured (codebook §1.5).","[{""body_hash"": ""sha256:0c03b52ce2c8a6f04146c2a9efd7d9581c72d4e8706959a933f7bcc26f3652ef"", ""body_path"": ""sources/http_captures/vietnam-sbv-payment-prohibition-2017-10/primary-government-v1/baochinhphu.vn__nhnn-cam-su-dung-bitcoin-102229280.htm__0209e3409f.html"", ""url"": ""https://baochinhphu.vn/nhnn-cam-su-dung-bitcoin-102229280.htm""}, {""body_hash"": ""sha256:86c8042e70b51ae658ba950279819ba1697cec0e887d7a30f8088681ace20075"", ""body_path"": ""sources/http_captures/vietnam-sbv-payment-prohibition-2017-10/primary-government-v1/www.sbv.gov.vn__w-sbv554224---categories-93909__a8d054950b.html"", ""url"": ""https://www.sbv.gov.vn/w/sbv554224/-/categories/93909""}, {""body_hash"": ""sha256:f6b302500867f8bbb37ddce759ea18cbfedb89f682d4969fa75a5793599286ed"", ""body_path"": ""sources/http_captures/vietnam-sbv-payment-prohibition-2017-10/primary/web.archive.org__web-20171101125722-http-vietnamnews.vn-economy-416480-sbv-says-bitcoin-prohibited-in-viet-nam.html__f28874fff5.html"", ""url"": ""http://vietnamnews.vn/economy/416480/sbv-says-bitcoin-prohibited-in-viet-nam.html"", ""wayback"": ""https://web.archive.org/web/20171101125722/http://vietnamnews.vn/economy/416480/sbv-says-bitcoin-prohibited-in-viet-nam.html""}, {""body_hash"": ""sha256:86bbc4324109e2f67ce9eb5f9453cf898429ffcee58ef06e363093e458032023"", ""body_path"": ""sources/http_captures/vietnam-sbv-payment-prohibition-2017-10/tracker/web.archive.org__web-20220629153357-https-freemanlaw.com-cryptocurrency-vietnam__2b7db4010d.html"", ""url"": ""https://freemanlaw.com/cryptocurrency/vietnam/"", ""wayback"": ""https://web.archive.org/web/20220629153357/https://freemanlaw.com/cryptocurrency/vietnam/""}]",unadjudicated_risk_flag
voyager-bankruptcy-doj-objection-2023,admitted,events/voyager-bankruptcy-doj-objection-2023.yaml,4,asset_onchain,"[""absence_of_observed_action""]",No issuer-level on-chain freeze or sanction-list address set asserted.,"[{""body_hash"": ""sha256:f3eb8fee30cb73dff15ce6a3fc40c05afd2b3589c76f4952838c1e162494a5ae"", ""body_path"": ""sources/http_captures/voyager-bankruptcy-doj-objection-2023/primary-legal-stretto-repair-v2/cases.stretto.com__public-x193-11753-PLEADINGS-1175304172380000000106.pdf__7e88393d78.bin"", ""url"": ""https://cases.stretto.com/public/x193/11753/PLEADINGS/1175304172380000000106.pdf""}, {""body_hash"": ""sha256:25ae70bc59ab756fa34542ab9ba52dc5badb911cec7c4b85448208caee6db555"", ""body_path"": ""sources/http_captures/voyager-bankruptcy-doj-objection-2023/primary-legal-stretto-repair-v2/cases.stretto.com__public-x193-11753-PLEADINGS-1175303152380000000014.pdf__237b8ded26.bin"", ""url"": ""https://cases.stretto.com/public/x193/11753/PLEADINGS/1175303152380000000014.pdf""}, {""body_hash"": ""sha256:bf6a39d6e9c7522e93d70b3e8c660bad4f5e24fb604467e515df19a75e40abfd"", ""body_path"": ""sources/http_captures/voyager-bankruptcy-doj-objection-2023/primary-legal-stretto-repair-v2/cases.stretto.com__public-x193-11753-PLEADINGS-1175303272380000000186.pdf__4ce51b4aba.bin"", ""url"": ""https://cases.stretto.com/public/x193/11753/PLEADINGS/1175303272380000000186.pdf""}, {""body_hash"": ""sha256:f8816fac4d1f5efb338f42a3323e2fc6d5b7cebe4d109d061b951df8a41dc709"", ""body_path"": ""sources/http_captures/voyager-bankruptcy-doj-objection-2023/primary/web.archive.org__web-20230310074649-https-www.coindesk.com-policy-2023-03-10-us-doj-appeals-new-york-judges-decision-to-approve-voyagers-sale-to-binanceus__27eaea0eee.html"", ""url"": ""https://www.coindesk.com/policy/2023/03/10/us-doj-appeals-new-york-judges-decision-to-approve-voyagers-sale-to-binanceus"", ""wayback"": ""https://web.archive.org/web/20230310074649/https://www.coindesk.com/policy/2023/03/10/us-doj-appeals-new-york-judges-decision-to-approve-voyagers-sale-to-binanceus""}]",unadjudicated_risk_flag
zimbabwe-rbz-circular-2-2018-golix-ban,admitted,events/zimbabwe-rbz-circular-2-2018-golix-ban.yaml,4,asset_onchain,"[""absence_of_observed_action""]",The circular engages no issuer-side blacklist or on-chain freeze method. not_applicable on construct-did-not-exist grounds.,"[{""body_hash"": ""sha256:fdc71369459215066780646f02ee3aedc2a718b58cdf16a24d44e49aa0481225"", ""body_path"": ""sources/http_captures/zimbabwe-rbz-circular-2-2018-golix-ban/primary/web.archive.org__web-20180512143200-https-www.techzim.co.zw-2018-05-cryptocurrency-ban-full-statement-rbz__32712142e9.html"", ""url"": ""https://web.archive.org/web/20180512143200/https://www.techzim.co.zw/2018/05/cryptocurrency-ban-full-statement-rbz/"", ""wayback"": ""https://web.archive.org/web/20180512143200/https://www.techzim.co.zw/2018/05/cryptocurrency-ban-full-statement-rbz/""}]",unadjudicated_risk_flag
